source_file	source_module	line	kind	surface	search_key	classification	disposition	consumer_hit_count	consumer_module_count	non_notation_consumer_hit_count	consumer_modules	non_notation_consumer_modules	line_text	review_phase	review_object	review_decision	leg44_action	review_safety_class	review_rationale
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	257	abbrev	AR2b2RecursiveLevelHistoryRouteLedger	AR2b2RecursiveLevelHistoryRouteLedger	legacy_phase_alias_candidate	quarantine_under_legacy_status_or_remove_after_facade_plan	1	1	0	CNNA.PillarA.Arithmetic.Notation:276		abbrev AR2b2RecursiveLevelHistoryRouteLedger {Cell : Nat → Type u} [SubstrateClass Cell] {T : TruncatedFamily Cell} (source : ArithmeticSource Cell T) (L : Nat) := BoundarySource.RecursiveLevelHistoryRouteLedger (Cell := Cell) (T := T) source L 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_CLOSED_CLUSTER_REMOVAL_CANDIDATE	candidate_delete_or_retire_only_with_dependent_Notation_cluster_in_LEG44	only-internal-Notation-consumers	No non-Notation consumer exists, but there are Notation-internal references. Remove only as a closed Notation.lean dependency cluster, never as an isolated line.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	263	def	AR2b2RecursiveLevelHistoryInterface	AR2b2RecursiveLevelHistoryInterface	legacy_phase_alias_candidate	quarantine_under_legacy_status_or_remove_after_facade_plan	2	1	0	CNNA.PillarA.Arithmetic.Notation:284,293		def AR2b2RecursiveLevelHistoryInterface {Cell : Nat → Type u} [SubstrateClass Cell] {T : TruncatedFamily Cell} {source : ArithmeticSource Cell T} {L : Nat} (R : BoundarySource.RecursiveLevelHistoryRoute source L) : BoundarySource.BoundarySourceInterface source L := StrengtheningAR2b2.ar2b2RecursiveLevelHistoryInterface R 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_CLOSED_CLUSTER_REMOVAL_CANDIDATE	candidate_delete_or_retire_only_with_dependent_Notation_cluster_in_LEG44	only-internal-Notation-consumers	No non-Notation consumer exists, but there are Notation-internal references. Remove only as a closed Notation.lean dependency cluster, never as an isolated line.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	271	def	AR2b2RecursiveLevelHistoryRouteLedgerOfRoute	AR2b2RecursiveLevelHistoryRouteLedgerOfRoute	legacy_phase_alias_candidate	quarantine_under_legacy_status_or_remove_after_facade_plan	0	0	0			def AR2b2RecursiveLevelHistoryRouteLedgerOfRoute {Cell : Nat → Type u} [SubstrateClass Cell] {T : TruncatedFamily Cell} {source : ArithmeticSource Cell T} {L : Nat} (R : BoundarySource.RecursiveLevelHistoryRoute source L) : AR2b2RecursiveLevelHistoryRouteLedger source L := StrengtheningAR2b2.ar2b2RecursiveLevelHistoryRouteLedger R 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	279	theorem	AR2b2RecursiveLevelHistoryInterface_route	AR2b2RecursiveLevelHistoryInterface_route	legacy_phase_alias_candidate	quarantine_under_legacy_status_or_remove_after_facade_plan	0	0	0			theorem AR2b2RecursiveLevelHistoryInterface_route {Cell : Nat → Type u} [SubstrateClass Cell] {T : TruncatedFamily Cell} {source : ArithmeticSource Cell T} {L : Nat} (R : BoundarySource.RecursiveLevelHistoryRoute source L) : (AR2b2RecursiveLevelHistoryInterface R).route = BoundarySource.BoundarySourceRoute.recursiveHistory := by rfl 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	288	theorem	AR2b2RecursiveLevelHistoryInterface_decisionClosed	AR2b2RecursiveLevelHistoryInterface_decisionClosed	legacy_phase_alias_candidate	quarantine_under_legacy_status_or_remove_after_facade_plan	0	0	0			theorem AR2b2RecursiveLevelHistoryInterface_decisionClosed {Cell : Nat → Type u} [SubstrateClass Cell] {T : TruncatedFamily Cell} {source : ArithmeticSource Cell T} {L : Nat} (R : BoundarySource.RecursiveLevelHistoryRoute source L) : (AR2b2RecursiveLevelHistoryInterface R).provenance.signatureDecision.status = BoundarySource.RecursiveTypeDecisionStatus.recursiveTypeDecisionClosed := by rfl 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	301	abbrev	AR2b3BoundarySource	AR2b3BoundarySource	legacy_phase_alias_candidate	quarantine_under_legacy_status_or_remove_after_facade_plan	1	1	0	CNNA.PillarA.Arithmetic.Notation:318		abbrev AR2b3BoundarySource {Cell : Nat → Type u} [SubstrateClass Cell] {T : TruncatedFamily Cell} (source : ArithmeticSource Cell T) (L : Nat) := BoundarySource.BoundarySourceSurface (Cell := Cell) (T := T) source L 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_CLOSED_CLUSTER_REMOVAL_CANDIDATE	candidate_delete_or_retire_only_with_dependent_Notation_cluster_in_LEG44	only-internal-Notation-consumers	No non-Notation consumer exists, but there are Notation-internal references. Remove only as a closed Notation.lean dependency cluster, never as an isolated line.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	307	abbrev	AR2b3BoundarySourceConvergenceLedger	AR2b3BoundarySourceConvergenceLedger	legacy_phase_alias_candidate	quarantine_under_legacy_status_or_remove_after_facade_plan	1	1	0	CNNA.PillarA.Arithmetic.Notation:326		abbrev AR2b3BoundarySourceConvergenceLedger {Cell : Nat → Type u} [SubstrateClass Cell] {T : TruncatedFamily Cell} (source : ArithmeticSource Cell T) (L : Nat) := BoundarySource.BoundarySourceConvergenceLedger (Cell := Cell) (T := T) source L 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_CLOSED_CLUSTER_REMOVAL_CANDIDATE	candidate_delete_or_retire_only_with_dependent_Notation_cluster_in_LEG44	only-internal-Notation-consumers	No non-Notation consumer exists, but there are Notation-internal references. Remove only as a closed Notation.lean dependency cluster, never as an isolated line.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	313	def	AR2b3BoundarySourceFromRecursiveRoute	AR2b3BoundarySourceFromRecursiveRoute	legacy_phase_alias_candidate	quarantine_under_legacy_status_or_remove_after_facade_plan	1	1	0	CNNA.PillarA.Arithmetic.Notation:334		def AR2b3BoundarySourceFromRecursiveRoute {Cell : Nat → Type u} [SubstrateClass Cell] {T : TruncatedFamily Cell} {source : ArithmeticSource Cell T} {L : Nat} (R : BoundarySource.RecursiveLevelHistoryRoute source L) : AR2b3BoundarySource source L := BoundarySource.BoundarySourceSurface.fromRecursiveRoute R 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_CLOSED_CLUSTER_REMOVAL_CANDIDATE	candidate_delete_or_retire_only_with_dependent_Notation_cluster_in_LEG44	only-internal-Notation-consumers	No non-Notation consumer exists, but there are Notation-internal references. Remove only as a closed Notation.lean dependency cluster, never as an isolated line.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	321	def	AR2b3BoundarySourceConvergenceLedgerFromRecursiveRoute	AR2b3BoundarySourceConvergenceLedgerFromRecursiveRoute	legacy_phase_alias_candidate	quarantine_under_legacy_status_or_remove_after_facade_plan	2	1	0	CNNA.PillarA.Arithmetic.Notation:343,352		def AR2b3BoundarySourceConvergenceLedgerFromRecursiveRoute {Cell : Nat → Type u} [SubstrateClass Cell] {T : TruncatedFamily Cell} {source : ArithmeticSource Cell T} {L : Nat} (R : BoundarySource.RecursiveLevelHistoryRoute source L) : AR2b3BoundarySourceConvergenceLedger source L := BoundarySource.BoundarySourceConvergenceLedger.fromRecursiveRoute R 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_CLOSED_CLUSTER_REMOVAL_CANDIDATE	candidate_delete_or_retire_only_with_dependent_Notation_cluster_in_LEG44	only-internal-Notation-consumers	No non-Notation consumer exists, but there are Notation-internal references. Remove only as a closed Notation.lean dependency cluster, never as an isolated line.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	329	theorem	AR2b3BoundarySource_route	AR2b3BoundarySource_route	legacy_phase_alias_candidate	quarantine_under_legacy_status_or_remove_after_facade_plan	0	0	0			theorem AR2b3BoundarySource_route {Cell : Nat → Type u} [SubstrateClass Cell] {T : TruncatedFamily Cell} {source : ArithmeticSource Cell T} {L : Nat} (R : BoundarySource.RecursiveLevelHistoryRoute source L) : (AR2b3BoundarySourceFromRecursiveRoute R).interface.route = BoundarySource.BoundarySourceRoute.recursiveHistory := by rfl 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	338	theorem	AR2b3BoundarySourceConvergenceLedger_status	AR2b3BoundarySourceConvergenceLedger_status	legacy_phase_alias_candidate	quarantine_under_legacy_status_or_remove_after_facade_plan	0	0	0			theorem AR2b3BoundarySourceConvergenceLedger_status {Cell : Nat → Type u} [SubstrateClass Cell] {T : TruncatedFamily Cell} {source : ArithmeticSource Cell T} {L : Nat} (R : BoundarySource.RecursiveLevelHistoryRoute source L) : (AR2b3BoundarySourceConvergenceLedgerFromRecursiveRoute R).status = BoundarySource.BoundarySourceConvergenceStatus.recursiveWitness := by rfl 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	347	theorem	AR2b3BoundarySourceConvergenceLedger_generated_conditional	AR2b3BoundarySourceConvergenceLedger_generated_conditional	legacy_phase_alias_candidate	quarantine_under_legacy_status_or_remove_after_facade_plan	0	0	0			theorem AR2b3BoundarySourceConvergenceLedger_generated_conditional {Cell : Nat → Type u} [SubstrateClass Cell] {T : TruncatedFamily Cell} {source : ArithmeticSource Cell T} {L : Nat} (R : BoundarySource.RecursiveLevelHistoryRoute source L) : (AR2b3BoundarySourceConvergenceLedgerFromRecursiveRoute R).generatedRouteStatus = BoundarySource.GeneratedSubstrateRouteStatus.conditionalOpen := by rfl 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	361	abbrev	AR3BoundaryTransportAnchors	AR3BoundaryTransportAnchors	consumed_internal_helper	keep_now_review_publicity	16	2	15	CNNA.PillarA.Arithmetic.Core.BrightDtNSource:23,39,44,57,63; CNNA.PillarA.Arithmetic.Notation:366	CNNA.PillarA.Arithmetic.Core.BrightDtNSource:23,39,44,57,63	abbrev AR3BoundaryTransportAnchors {Cell : Nat → Type u} [SubstrateClass Cell] {T : TruncatedFamily Cell} {source : ArithmeticSource Cell T} {L : Nat} (B : BoundarySource.BoundarySourceSurface source L) := BoundarySource.AR3BoundaryTransportAnchors B 	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	368	abbrev	AR3BoundaryMatrixProfile	AR3BoundaryMatrixProfile	consumed_internal_helper	keep_now_review_publicity	20	2	19	CNNA.PillarA.Arithmetic.Core.BrightDtNSource:81,89,95,103,107; CNNA.PillarA.Arithmetic.Notation:373	CNNA.PillarA.Arithmetic.Core.BrightDtNSource:81,89,95,103,107	abbrev AR3BoundaryMatrixProfile {Cell : Nat → Type u} [SubstrateClass Cell] {T : TruncatedFamily Cell} {source : ArithmeticSource Cell T} {L : Nat} (B : BoundarySource.BoundarySourceSurface source L) := BoundarySource.AR3BoundaryMatrixProfile B 	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	375	abbrev	AR3BoundaryPullbackProfile	AR3BoundaryPullbackProfile	consumed_internal_helper	keep_now_review_publicity	8	2	7	CNNA.PillarA.Arithmetic.Core.BrightDtNSource:148,160,172,181,188; CNNA.PillarA.Arithmetic.Notation:382	CNNA.PillarA.Arithmetic.Core.BrightDtNSource:148,160,172,181,188	abbrev AR3BoundaryPullbackProfile {Cell : Nat → Type u} [SubstrateClass Cell] {T : TruncatedFamily Cell} {source : ArithmeticSource Cell T} {L : Nat} (B : BoundarySource.BoundarySourceSurface source L) (kind : BoundarySource.AR3ProfileMatrixKind) (κ : Type v) := BoundarySource.AR3BoundaryPullbackProfile B kind κ 	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	384	abbrev	AR3BoundaryPushforwardProfile	AR3BoundaryPushforwardProfile	consumed_internal_helper	keep_now_review_publicity	8	2	7	CNNA.PillarA.Arithmetic.Core.BrightDtNSource:195,206,217,225,233; CNNA.PillarA.Arithmetic.Notation:391	CNNA.PillarA.Arithmetic.Core.BrightDtNSource:195,206,217,225,233	abbrev AR3BoundaryPushforwardProfile {Cell : Nat → Type u} [SubstrateClass Cell] {T : TruncatedFamily Cell} {source : ArithmeticSource Cell T} {L : Nat} (B : BoundarySource.BoundarySourceSurface source L) (kind : BoundarySource.AR3ProfileMatrixKind) (κ : Type v) := BoundarySource.AR3BoundaryPushforwardProfile B kind κ 	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	393	abbrev	AR3MatrixTransportLedger	AR3MatrixTransportLedger	consumed_internal_helper	keep_now_review_publicity	20	3	18	CNNA.PillarA.Arithmetic.Core.BrightDtNSource:240,255,260,276,283; CNNA.PillarA.Arithmetic.Notation:397,404; CNNA.PillarA.Arithmetic.Schur.MobiusTransfer:54,56,89,124	CNNA.PillarA.Arithmetic.Core.BrightDtNSource:240,255,260,276,283; CNNA.PillarA.Arithmetic.Schur.MobiusTransfer:54,56,89,124	abbrev AR3MatrixTransportLedger {Cell : Nat → Type u} [SubstrateClass Cell] {T : TruncatedFamily Cell} (source : ArithmeticSource Cell T) (L : Nat) := BoundarySource.AR3MatrixTransportLedger (Cell := Cell) (T := T) source L 	1.1.1.1.5.1.1	LEG43	KEEP_CONSUMED_OUT_OF_REMOVAL_SCOPE	none	consumer-evidence-present	Direct non-Notation consumer evidence exists; deletion is forbidden in the removal-cleanup branch.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	399	def	AR3MatrixTransportLedgerFromBoundarySource	AR3MatrixTransportLedgerFromBoundarySource	legacy_phase_alias_candidate	quarantine_under_legacy_status_or_remove_after_facade_plan	2	1	0	CNNA.PillarA.Arithmetic.Notation:412,421		def AR3MatrixTransportLedgerFromBoundarySource {Cell : Nat → Type u} [SubstrateClass Cell] {T : TruncatedFamily Cell} {source : ArithmeticSource Cell T} {L : Nat} (B : BoundarySource.BoundarySourceSurface source L) : AR3MatrixTransportLedger source L := StrengtheningAR3.ar3MatrixTransportLedgerFromBoundarySource B 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_CLOSED_CLUSTER_REMOVAL_CANDIDATE	candidate_delete_or_retire_only_with_dependent_Notation_cluster_in_LEG44	only-internal-Notation-consumers	No non-Notation consumer exists, but there are Notation-internal references. Remove only as a closed Notation.lean dependency cluster, never as an isolated line.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	407	theorem	AR3MatrixTransportLedger_route	AR3MatrixTransportLedger_route	legacy_phase_alias_candidate	quarantine_under_legacy_status_or_remove_after_facade_plan	0	0	0			theorem AR3MatrixTransportLedger_route {Cell : Nat → Type u} [SubstrateClass Cell] {T : TruncatedFamily Cell} {source : ArithmeticSource Cell T} {L : Nat} (B : BoundarySource.BoundarySourceSurface source L) : (AR3MatrixTransportLedgerFromBoundarySource B).boundarySource.interface.route = BoundarySource.BoundarySourceRoute.recursiveHistory := ar3MatrixTransportLedger_route B 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
repo_snapshot/CNNA/PillarA/Arithmetic/Notation.lean	CNNA.PillarA.Arithmetic.Notation	416	theorem	AR3MatrixTransportLedger_consumptionPolicy	AR3MatrixTransportLedger_consumptionPolicy	legacy_phase_alias_candidate	quarantine_under_legacy_status_or_remove_after_facade_plan	0	0	0			theorem AR3MatrixTransportLedger_consumptionPolicy {Cell : Nat → Type u} [SubstrateClass Cell] {T : TruncatedFamily Cell} {source : ArithmeticSource Cell T} {L : Nat} (B : BoundarySource.BoundarySourceSurface source L) : (AR3MatrixTransportLedgerFromBoundarySource B).boundarySource.consumptionPolicy = BoundarySource.BoundarySourceConsumptionPolicy.boundarySourceOnly := ar3MatrixTransportLedger_consumptionPolicy B 	1.1.1.1.5.1.1	LEG43	APPROVE_LEG44_STANDALONE_REMOVAL_CANDIDATE	candidate_delete_or_retire_standalone_in_LEG44	no-consumer-evidence-internal-or-external	Arithmetic/Notation phase-domain or legacy surface has no direct consumer evidence anywhere in the source snapshot; real owner object remains in the imported source module.
