node_number	id	documentation_tier	anchor_number	layer	role	path	symbol	declaration_kind	start_line	end_line	source_sha256	resolution
005	C003	D1	39	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S05_C003_FiniteBAryProvenanceGrammar.lean	rootPresent	THEOREM	208	212	81563345b44177915f32a03d6c42df7adfa1ca4176ab27d6569584105ad25866	RESOLVED
005	C003	D1	40	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S05_C003_FiniteBAryProvenanceGrammar.lean	rootAddress	DEF	213	217	81563345b44177915f32a03d6c42df7adfa1ca4176ab27d6569584105ad25866	RESOLVED
005	C003	D1	41	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S05_C003_FiniteBAryProvenanceGrammar.lean	rootAddress_canonical	THEOREM	218	222	81563345b44177915f32a03d6c42df7adfa1ca4176ab27d6569584105ad25866	RESOLVED
005	C003	D1	42	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S05_C003_FiniteBAryProvenanceGrammar.lean	rootAddress_unique	THEOREM	223	227	81563345b44177915f32a03d6c42df7adfa1ca4176ab27d6569584105ad25866	RESOLVED
005	C003	D1	43	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S05_C003_FiniteBAryProvenanceGrammar.lean	build_rootedCarrier	THEOREM	228	232	81563345b44177915f32a03d6c42df7adfa1ca4176ab27d6569584105ad25866	RESOLVED
005	C003	D1	44	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S05_C003_FiniteBAryProvenanceGrammar.lean	build_branching	THEOREM	233	237	81563345b44177915f32a03d6c42df7adfa1ca4176ab27d6569584105ad25866	RESOLVED
005	C003	D1	45	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S05_C003_FiniteBAryProvenanceGrammar.lean	build_cutoff	THEOREM	238	244	81563345b44177915f32a03d6c42df7adfa1ca4176ab27d6569584105ad25866	RESOLVED
006	C018	D2	1	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s01_primitive_inputs_grammar_and_event_order/s06_c018__canonical_bfs_lexicographic_provenance_birth_schedule.py	OpenBirthSlot	CLASS	32	37	c99afaef142d6f3d4d74b26de21db6c1450ff1af1098f449746da5e5f6c4dae7	RESOLVED
006	C018	D2	2	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s01_primitive_inputs_grammar_and_event_order/s06_c018__canonical_bfs_lexicographic_provenance_birth_schedule.py	_require_grammar	FUNCTION	40	43	c99afaef142d6f3d4d74b26de21db6c1450ff1af1098f449746da5e5f6c4dae7	RESOLVED
006	C018	D2	3	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s01_primitive_inputs_grammar_and_event_order/s06_c018__canonical_bfs_lexicographic_provenance_birth_schedule.py	open_slot_key	FUNCTION	46	53	c99afaef142d6f3d4d74b26de21db6c1450ff1af1098f449746da5e5f6c4dae7	RESOLVED
006	C018	D2	4	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s01_primitive_inputs_grammar_and_event_order/s06_c018__canonical_bfs_lexicographic_provenance_birth_schedule.py	slot_precedes	FUNCTION	56	58	c99afaef142d6f3d4d74b26de21db6c1450ff1af1098f449746da5e5f6c4dae7	RESOLVED
006	C018	D2	5	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s01_primitive_inputs_grammar_and_event_order/s06_c018__canonical_bfs_lexicographic_provenance_birth_schedule.py	canonical_birth_slots	FUNCTION	61	88	c99afaef142d6f3d4d74b26de21db6c1450ff1af1098f449746da5e5f6c4dae7	RESOLVED
006	C018	D2	6	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s01_primitive_inputs_grammar_and_event_order/s06_c018__canonical_bfs_lexicographic_provenance_birth_schedule.py	canonical_birth_addresses	FUNCTION	91	93	c99afaef142d6f3d4d74b26de21db6c1450ff1af1098f449746da5e5f6c4dae7	RESOLVED
006	C018	D2	7	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s01_primitive_inputs_grammar_and_event_order/s06_c018__canonical_bfs_lexicographic_provenance_birth_schedule.py	CanonicalBirthSchedule	CLASS	97	114	c99afaef142d6f3d4d74b26de21db6c1450ff1af1098f449746da5e5f6c4dae7	RESOLVED
006	C018	D2	8	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s01_primitive_inputs_grammar_and_event_order/s06_c018__canonical_bfs_lexicographic_provenance_birth_schedule.py	build_canonical_birth_schedule	FUNCTION	117	121	c99afaef142d6f3d4d74b26de21db6c1450ff1af1098f449746da5e5f6c4dae7	RESOLVED
006	C018	D2	9	python_test	TEST	derivation/code/python/tests/derivation/s01_primitive_response_coupled_finite_provenance/s01_primitive_inputs_grammar_and_event_order/test_s06_c018__canonical_bfs_lexicographic_provenance_birth_schedule.py	TestCanonicalBfsLexicographicSchedule	CLASS	22	123	12fcb32879313f7cd3e4bd9b5b004437767bd1876920aef7bf365fa5ae154653	RESOLVED
006	C018	D2	10	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	SlotBefore	DEF	24	27	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	11	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	AddressLexBefore	DEF	28	32	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	12	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	BirthBefore	DEF	33	39	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	13	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	shallower_before	THEOREM	40	46	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	14	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	sameDepthLex_before	THEOREM	47	53	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	15	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	lex_snoc_same_parent	THEOREM	54	64	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	16	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	sameParentIncreasingRank	THEOREM	65	73	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	17	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	parent_before_child	THEOREM	74	81	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	18	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	slotBefore_irrefl	THEOREM	82	86	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	19	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	addressLexBefore_irrefl	THEOREM	87	100	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	20	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	addressLexBefore_trans	THEOREM	101	141	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	21	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	addressLexBefore_trichotomy	THEOREM	142	172	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	22	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	birthBefore_irrefl	THEOREM	173	182	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	23	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	birthBefore_trans	THEOREM	183	199	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	24	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	birthBefore_asymm	THEOREM	200	204	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	25	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	birthBefore_trichotomy	THEOREM	205	225	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	26	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	birthBefore_total_of_ne	THEOREM	226	240	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	27	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	CanonicalBirthSchedule	STRUCTURE	241	246	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	28	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	build	DEF	247	250	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	29	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	build_grammar	THEOREM	251	256	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	30	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	OpenBirthSlot	STRUCTURE	257	265	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	31	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	childAddress	DEF	266	271	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	32	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	childAddress_address	THEOREM	272	279	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	33	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	OpenSlotBefore	DEF	280	286	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	34	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	sameParentOpenSlotIncreasingRank	THEOREM	287	301	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	35	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	openSlotBefore_irrefl	THEOREM	302	306	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	36	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	openSlotBefore_trans	THEOREM	307	313	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	37	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	openSlotBefore_asymm	THEOREM	314	319	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
006	C018	D2	38	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule.lean	openSlotBefore_total_of_distinct_children	THEOREM	320	329	d332704d80a9aaa1eca72b7961d868aabceeead7320bbbd5766b1d2ba2bb53a1	RESOLVED
007	P002	D2	1	lean_proof	OWNED_PROOF_SOURCE	derivation/code/lean/proofs/src/CNNAProofs/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule/Proofs/S01_P002_CanonicalScheduleStrictTotalOrderClosure.lean	CanonicalScheduleStrictTotalOrderClosure	STRUCTURE	19	65	3775ef08dceb432273a7e72f5839990e0ac40909ab68a42b8ed4d4c7bbaefef7	RESOLVED_KERNEL_VERIFIED
007	P002	D2	2	lean_proof	OWNED_PROOF_SOURCE	derivation/code/lean/proofs/src/CNNAProofs/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule/Proofs/S01_P002_CanonicalScheduleStrictTotalOrderClosure.lean	canonicalScheduleStrictTotalOrderClosure	THEOREM	69	99	3775ef08dceb432273a7e72f5839990e0ac40909ab68a42b8ed4d4c7bbaefef7	RESOLVED_KERNEL_VERIFIED
007	P002	D2	3	lean_proof	OWNED_PROOF_SOURCE	derivation/code/lean/proofs/src/CNNAProofs/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule/Proofs/S01_P002_CanonicalScheduleStrictTotalOrderClosure.lean	IsMinimalSelectedChild	DEF	104	109	3775ef08dceb432273a7e72f5839990e0ac40909ab68a42b8ed4d4c7bbaefef7	RESOLVED_KERNEL_VERIFIED
007	P002	D2	4	lean_proof	OWNED_PROOF_SOURCE	derivation/code/lean/proofs/src/CNNAProofs/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule/Proofs/S01_P002_CanonicalScheduleStrictTotalOrderClosure.lean	minimalSelectedChild_unique	THEOREM	115	131	3775ef08dceb432273a7e72f5839990e0ac40909ab68a42b8ed4d4c7bbaefef7	RESOLVED_KERNEL_VERIFIED
007	P002	D2	5	lean_proof	OWNED_PROOF_SOURCE	derivation/code/lean/proofs/src/CNNAProofs/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule/Proofs/S01_P002_CanonicalScheduleStrictTotalOrderClosure.lean	CanonicalScheduleStrictTotalOrderContract	DEF	134	135	3775ef08dceb432273a7e72f5839990e0ac40909ab68a42b8ed4d4c7bbaefef7	RESOLVED_KERNEL_VERIFIED
007	P002	D2	6	lean_proof	OWNED_PROOF_SOURCE	derivation/code/lean/proofs/src/CNNAProofs/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S01_PrimitiveInputsGrammarAndEventOrder/S06_C018_CanonicalBfsLexicographicProvenanceBirthSchedule/Proofs/S01_P002_CanonicalScheduleStrictTotalOrderClosure.lean	canonicalScheduleStrictTotalOrderContract	THEOREM	138	140	3775ef08dceb432273a7e72f5839990e0ac40909ab68a42b8ed4d4c7bbaefef7	RESOLVED_KERNEL_VERIFIED
008	C004A	D1	1	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s02_bootstrap_of_the_first_relation/s01_c004a__first_provenance_slot_s1.py	FirstProvenanceSlot	CLASS	36	82	b25b3e8a8c9f22c2611efe064c002af3690874c16a1a8ab51e68f6238dc70de8	RESOLVED
008	C004A	D1	2	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s02_bootstrap_of_the_first_relation/s01_c004a__first_provenance_slot_s1.py	build_first_provenance_slot	FUNCTION	85	90	b25b3e8a8c9f22c2611efe064c002af3690874c16a1a8ab51e68f6238dc70de8	RESOLVED
008	C004A	D1	3	python	SOURCE	derivation/code/python/src/cnna/derivation/s01_primitive_response_coupled_finite_provenance/s02_bootstrap_of_the_first_relation/s01_c004a__first_provenance_slot_s1.py	build_canonical_first_provenance_slot	FUNCTION	93	99	b25b3e8a8c9f22c2611efe064c002af3690874c16a1a8ab51e68f6238dc70de8	RESOLVED
008	C004A	D1	4	python_test	TEST	derivation/code/python/tests/derivation/s01_primitive_response_coupled_finite_provenance/s02_bootstrap_of_the_first_relation/test_s01_c004a__first_provenance_slot_s1.py	TestFirstProvenanceSlot	CLASS	19	100	2958ae8e902dea945ed5032ffff08806f43005c64b04f642e341c44a37db2c11	RESOLVED
008	C004A	D1	5	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S02_BootstrapOfTheFirstRelation/S01_C004A_FirstProvenanceSlotS1.lean	FirstProvenanceSlot	STRUCTURE	23	30	5e3fffc01b8d380d477130872955ba9348ae8c0af813e18d07801438ca8b9947	RESOLVED
008	C004A	D1	6	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S02_BootstrapOfTheFirstRelation/S01_C004A_FirstProvenanceSlotS1.lean	fromPredecessors	DEF	31	39	5e3fffc01b8d380d477130872955ba9348ae8c0af813e18d07801438ca8b9947	RESOLVED
008	C004A	D1	7	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S02_BootstrapOfTheFirstRelation/S01_C004A_FirstProvenanceSlotS1.lean	build	DEF	40	45	5e3fffc01b8d380d477130872955ba9348ae8c0af813e18d07801438ca8b9947	RESOLVED
008	C004A	D1	8	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S02_BootstrapOfTheFirstRelation/S01_C004A_FirstProvenanceSlotS1.lean	firstRank	DEF	46	49	5e3fffc01b8d380d477130872955ba9348ae8c0af813e18d07801438ca8b9947	RESOLVED
008	C004A	D1	9	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S02_BootstrapOfTheFirstRelation/S01_C004A_FirstProvenanceSlotS1.lean	parentAddress	DEF	50	53	5e3fffc01b8d380d477130872955ba9348ae8c0af813e18d07801438ca8b9947	RESOLVED
008	C004A	D1	10	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S02_BootstrapOfTheFirstRelation/S01_C004A_FirstProvenanceSlotS1.lean	address	DEF	54	57	5e3fffc01b8d380d477130872955ba9348ae8c0af813e18d07801438ca8b9947	RESOLVED
008	C004A	D1	11	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S02_BootstrapOfTheFirstRelation/S01_C004A_FirstProvenanceSlotS1.lean	firstRank_val	THEOREM	58	61	5e3fffc01b8d380d477130872955ba9348ae8c0af813e18d07801438ca8b9947	RESOLVED
008	C004A	D1	12	lean_core	SOURCE	derivation/code/lean/core/src/CNNA/Derivation/S01_PrimitiveResponseCoupledFiniteProvenance/S02_BootstrapOfTheFirstRelation/S01_C004A_FirstProvenanceSlotS1.lean	parentAddress_root	THEOREM	62	66	5e3fffc01b8d380d477130872955ba9348ae8c0af813e18d07801438ca8b9947	RESOLVED
